Date,Adj Close,Volume,Returns
2000-01-03,68.03984069824219,1278800,0.0
2000-01-04,65.80118560791016,1535700,-0.032902121277157304
2000-01-05,66.65361785888672,2007000,0.012954664009489969
2000-01-06,66.99075317382812,2639500,0.005058019741031261
2000-01-07,69.23880004882812,3767400,0.0335575697912629
2000-01-10,69.53848266601562,762900,0.00432824683524502
2000-01-11,69.02339935302734,1658700,-0.007407169285849391
2000-01-12,69.20125579833984,813300,0.0025767558100526777
2000-01-13,69.46357727050781,1192200,0.003790703927865069
2000-01-14,70.437744140625,1935500,0.014024139101324273
2000-01-18,69.3698959350586,656500,-0.015160170425596031
2000-01-19,69.27622985839844,1003400,-0.0013502409856264164
2000-01-20,68.18035888671875,887000,-0.015818859858852896
2000-01-21,67.67229461669922,783200,-0.007451768783788282
2000-01-24,65.98521423339844,2066100,-0.024930148931058493
2000-01-25,66.1914291381836,1728200,0.003125168375687215
2000-01-26,66.26638793945312,1001400,0.0011324547943063479
2000-01-27,66.26638793945312,853900,0.0
2000-01-28,64.4293441772461,1253300,-0.02772210496648042
2000-01-31,65.68534088134766,996600,0.01949417179610413
2000-02-01,66.1539535522461,786500,0.007134204749655204
2000-02-02,65.7977294921875,618100,-0.005384773561224243
2000-02-03,66.28514099121094,863300,0.007407725202452697
2000-02-04,65.83518981933594,474000,-0.006788115181570853
2000-02-07,65.23533630371094,718900,-0.00911144203079095
2000-02-08,65.57279968261719,993100,0.005173015087025057
2000-02-09,64.12937927246094,819900,-0.022012487146234938
2000-02-10,64.18562316894531,1263500,0.0008770379055973443
2000-02-11,62.68594741821289,2148400,-0.023364667610768053
2000-02-14,63.28575134277344,1300800,0.009568395298533483
2000-02-15,64.44805908203125,1360000,0.01836602575771651
2000-02-16,63.47330474853516,725800,-0.01512464994881213
2000-02-17,62.85463333129883,1164100,-0.009746954561249854
2000-02-18,61.41180038452149,1526700,-0.022955076981713396
2000-02-22,61.74972915649414,1518800,0.0055026683773600205
2000-02-23,61.41180038452149,1558900,-0.005472554723539358
2000-02-24,61.26171875,4518700,-0.00244385661357871
2000-02-25,59.19716644287109,3316900,-0.033700528637697014
2000-02-28,60.14496612548828,3068300,0.016010896121723572
2000-02-29,60.99891662597656,1205000,0.014198204031016903
2000-03-01,61.03646469116211,1136200,0.0006155529845845997
2000-03-02,61.07400131225586,576000,0.0006149868162201866
2000-03-03,62.38784790039063,1678200,0.021512371220241633
2000-03-06,61.09280776977539,1220500,-0.020757890746334495
2000-03-07,58.85931015014648,3745500,-0.03655909265204693
2000-03-08,59.14079666137695,2618900,0.004782361711552774
2000-03-09,60.25751495361328,1715100,0.018882368099137015
2000-03-10,59.79769515991211,1352600,-0.0076309119958754
2000-03-13,59.83526992797852,1506500,0.0006283648218536886
2000-03-14,59.14079666137695,854300,-0.01160641988308031
2000-03-15,61.03646469116211,2040200,0.032053474704427876
2000-03-16,64.13331604003906,4857700,0.050737724810024476
2000-03-17,63.83363342285156,3710500,-0.004672807141305579
2000-03-20,64.24717712402344,1812000,0.006478460946010234
2000-03-21,65.6381607055664,2310300,0.02165050113965017
2000-03-22,65.30919647216797,2434800,-0.005011783234970202
2000-03-23,66.84110260009766,1894400,0.023456208477201645
2000-03-24,66.84110260009766,1903400,0.0
2000-03-27,66.05162811279297,1431300,-0.011811212810596827
2000-03-28,65.7884750366211,1575100,-0.003984051320014448
2000-03-29,66.61554718017578,1426600,0.012571687413248211
2000-03-30,66.2020034790039,3573300,-0.006207915699519173
2000-03-31,65.82616424560547,1103400,-0.005677157995945481
2000-04-03,67.78092956542969,1411100,0.029695871576699284
2000-04-04,67.1794662475586,6635600,-0.00887363631226823
2000-04-05,66.3900146484375,3400700,-0.011751382427063972
2000-04-06,67.01968383789062,2279700,0.009484396001228301
2000-04-07,66.70958709716797,1027100,-0.004626950217681225
2000-04-10,67.4050521850586,1833500,0.010425264465774964
2000-04-11,68.11933898925781,3624800,0.01059693273789275
2000-04-12,66.47457885742188,3620700,-0.024145274399907324
2000-04-13,65.58169555664062,4333100,-0.013431951222983352
2000-04-14,61.662635803222656,4518600,-0.05975843899969335
2000-04-17,63.75847244262695,5978400,0.033988761785865185
2000-04-18,64.39759063720703,1576900,0.010024051237350173
2000-04-19,64.24717712402344,1536500,-0.0023357009430829967
2000-04-20,65.45895385742188,1886300,0.018861166943711982
2000-04-24,65.51535034179688,1714200,0.0008615549294881397
2000-04-25,66.96337890625,2798800,0.022102126553528167
2000-04-26,65.59060668945312,2051700,-0.020500342712974184
2000-04-27,65.21451568603516,1656700,-0.005733915607742723
2000-04-28,64.7255859375,1166000,-0.007497253385872371
2000-05-01,65.0639877319336,1385800,0.005228253858688303
2000-05-02,64.42472839355469,705000,-0.009825086974574626
2000-05-03,63.07080078125,2333500,-0.02101565107164871
2000-05-04,62.76985931396485,1154900,-0.004771486386052293
2000-05-05,63.69132232666016,1352100,0.014680023545796006
2000-05-08,63.74771118164063,665500,0.0008853459611226633
2000-05-09,63.40923690795898,1194600,-0.005309591001898317
2000-05-10,62.16812896728516,1832600,-0.019572983388450704
2000-05-11,63.63484191894531,1342700,0.023592682875046567
2000-05-12,63.93577575683594,999400,0.004729073394633909
2000-05-15,65.11103057861328,721400,0.018381802799220637
2000-05-16,65.77864074707031,1155300,0.010253411173564153
2000-05-17,64.83837127685547,896000,-0.01429444968056326
2000-05-18,64.65035247802734,931300,-0.0028998075541610824
2000-05-19,64.22484588623047,1394200,-0.006581659271563733
2000-05-22,63.603328704833984,1233400,-0.009677207828531875
2000-05-23,62.94411087036133,715700,-0.010364517831007114
2000-05-24,63.54683303833008,1256700,0.009575513255086099
2000-05-25,62.379093170166016,1199600,-0.018376051367653634
2000-05-26,62.15309524536133,918800,-0.0036229754765459976
2000-05-30,63.54683303833008,822500,0.022424270061960794
2000-05-31,63.471466064453125,476100,-0.0011860067649869244
2000-06-01,64.1871566772461,791900,0.011275785123132431
2000-06-02,64.79927825927734,751000,0.00953651187743354
2000-06-05,65.24190521240234,750600,0.0068307389374606675
2000-06-06,64.87464141845703,392700,-0.005629262247165312
2000-06-07,65.29840087890625,895300,0.006531973837294425
2000-06-08,64.35665130615234,847900,-0.014422245569234549
2000-06-09,64.04594421386719,818500,-0.004827894024614254
2000-06-12,63.7163314819336,429700,-0.005146504372438021
2000-06-13,64.1871566772461,954000,0.007389395848158564
2000-06-14,64.63923645019531,614900,0.007043150006198706
2000-06-15,64.39434814453125,647700,-0.003788539579249961
2000-06-16,63.02538299560547,3000700,-0.021259088543814086
2000-06-19,63.67554473876953,930300,0.010315871356297857
2000-06-20,63.16672134399414,1360800,-0.007990876196864116
2000-06-21,63.27978897094727,599800,0.0017899872677795692
2000-06-22,62.7144660949707,888200,-0.008933703559538042
2000-06-23,62.97828674316406,726800,0.004206695274960204
2000-06-26,63.90169143676758,1014800,0.01466227078182225
2000-06-27,63.54359817504883,415600,-0.00560381507386376
2000-06-28,63.54359817504883,516900,0.0
2000-06-29,62.86520385742188,444300,-0.010676045063707562
2000-06-30,62.94065475463867,655200,0.0012002012653600236
2000-07-03,63.90169143676758,267700,0.015268933662595519
2000-07-05,63.3175163269043,785200,-0.009141778515226573
2000-07-06,63.3740234375,330700,0.0008924404157604204
2000-07-07,64.11837768554688,634500,0.011745415671469361
2000-07-10,64.22207641601562,387500,0.001617301220210532
2000-07-11,64.67431640625,1001400,0.00704181514320501
2000-07-12,65.01353454589844,977100,0.005245020875329409
2000-07-13,65.12660217285156,1176200,0.0017391398228518984
2000-07-14,65.2773208618164,551300,0.002314241553164731
2000-07-17,65.12660217285156,690600,-0.00230889820499669
2000-07-18,64.90042877197266,347600,-0.0034728266688721643
2000-07-19,64.63660430908203,764300,-0.004065065021643721
2000-07-20,65.78616333007812,657900,0.017784953793350322
2000-07-21,64.61473846435547,471000,-0.01780655393817543
2000-07-24,64.50150299072266,414300,-0.0017524712832395206
2000-07-25,64.4826431274414,275600,-0.00029239416768256365
2000-07-26,63.70897674560547,406500,-0.011998056287905068
2000-07-27,64.02973175048828,804400,0.005034690890792559
2000-07-28,63.40704345703125,523100,-0.009724986759018894
2000-07-31,63.40704345703125,352300,0.0
2000-08-01,64.01089477539062,385600,0.009523410735411186
2000-08-02,64.61473846435547,724600,0.009433451775415547
2000-08-03,64.57698822021484,658400,-0.0005842358111756152
2000-08-04,64.9167251586914,880100,0.005260959791404618
2000-08-07,65.5960922241211,1176900,0.01046520852321109
2000-08-08,66.21885681152344,807200,0.00949392816380823
2000-08-09,65.89802551269531,1227000,-0.004845014158750827
2000-08-10,65.95462799072266,429800,0.0008589404247998367
2000-08-11,66.6339340209961,1093800,0.010299596115817433
2000-08-14,67.46431732177734,1212700,0.012461868160442036
2000-08-15,66.9925765991211,1258400,-0.006992447880354913
2000-08-16,67.06804656982422,1050000,0.001126542290718735
2000-08-17,66.93592071533203,590600,-0.0019700268794117237
2000-08-18,66.76411437988281,349000,-0.002566728501126936
2000-08-21,67.17967224121094,755100,0.006224269807034943
2000-08-22,67.43473815917969,1054000,0.003796772289285988
2000-08-23,67.4064712524414,602900,-0.00041917426403526026
2000-08-24,67.72763061523438,408400,0.004764518255082839
2000-08-25,67.85038757324219,134900,0.001812509265312956
2000-08-28,68.1242904663086,531700,0.0040368655635274475
2000-08-29,68.02985382080078,327200,-0.001386240427040053
2000-08-30,67.19859313964844,357300,-0.01221905728831918
2000-08-31,67.9920883178711,889600,0.011808211171529415
2000-09-01,68.02985382080078,302000,0.0005554396675262474
2000-09-05,68.22820281982422,375700,0.0029156170105246737
2000-09-06,68.42655181884766,715300,0.0029071409010617
2000-09-07,68.18099975585938,650300,-0.0035885494221359338
2000-09-08,67.76537322998047,419300,-0.006095928885865076
2000-09-11,67.78421783447266,765600,0.00027808604297407946
2000-09-12,68.25651550292969,617600,0.006967664207771396
2000-09-13,67.74646759033203,353400,-0.007472516123032458
2000-09-14,67.19938659667969,663000,-0.008075417259547524
2000-09-15,65.97921752929688,460400,-0.018157443530044115
2000-09-18,65.5252456665039,1033800,-0.00688052813890061
2000-09-19,65.35499572753906,714100,-0.002598234271891875
2000-09-20,64.7308349609375,3727200,-0.009550314549841787
2000-09-21,64.31460571289062,1943500,-0.0064301541652915795
2000-09-22,65.82794189453125,1539300,0.02353021004896405
2000-09-25,65.43067169189453,552100,-0.0060349783268816015
2000-09-26,64.25785827636719,711500,-0.017924520491704343
2000-09-27,64.47540283203125,612500,0.0033854934088906052
2000-09-28,65.5820083618164,1042400,0.01716322009911342
