Date,Adj Close,Volume,Returns
2000-01-03,204.22999572753903,0,0.0
2000-01-04,201.1300048828125,0,-0.01517892038181401
2000-01-05,201.83999633789065,0,0.0035300126179176328
2000-01-06,204.3800048828125,0,0.012584267692265172
2000-01-07,212.8800048828125,0,0.04158919560097729
2000-01-10,210.58999633789065,0,-0.010757274015389395
2000-01-11,212.75999450683597,0,0.010304374408476535
2000-01-12,213.42999267578125,0,0.003149079649575448
2000-01-13,212.2400054931641,0,-0.005575538693968207
2000-01-14,211.1000061035156,0,-0.005371274783938951
2000-01-18,211.75,0,0.003079080424875258
2000-01-19,210.6100006103516,0,-0.005383704319472993
2000-01-20,207.4600067138672,0,-0.014956525745955407
2000-01-21,203.8699951171875,0,-0.0173045959727125
2000-01-24,200.8000030517578,0,-0.015058577225476544
2000-01-25,197.83999633789065,0,-0.01474106906813244
2000-01-26,197.7899932861328,0,-0.00025274490842808195
2000-01-27,196.55999755859372,0,-0.006218695430965093
2000-01-28,191.97999572753903,0,-0.023300782905684603
2000-01-31,193.8699951171875,0,0.009844772537294988
2000-02-01,193.77999877929688,0,-0.00046420972897964763
2000-02-02,192.2700042724609,0,-0.007792313532604345
2000-02-03,191.6499938964844,0,-0.0032246859218763024
2000-02-04,189.0,0,-0.013827257922667813
2000-02-07,187.9900054931641,0,-0.005343886279555066
2000-02-08,189.8999938964844,0,0.010160052915099138
2000-02-09,188.3500061035156,0,-0.00816212660761706
2000-02-10,186.50999450683597,0,-0.009769108240264002
2000-02-11,184.50999450683597,0,-0.010723285930538728
2000-02-14,182.33999633789065,0,-0.01176087059535913
2000-02-15,186.27999877929688,0,0.02160799890609333
2000-02-16,183.80999755859372,0,-0.013259615830412352
2000-02-17,183.0200042724609,0,-0.004297879857601217
2000-02-18,180.0800018310547,0,-0.01606383112651144
2000-02-22,182.8999938964844,0,0.01565966257638829
2000-02-23,179.80999755859375,0,-0.016894458398065804
2000-02-24,174.92999267578125,0,-0.027139786158009827
2000-02-25,171.24000549316406,0,-0.021094079558193757
2000-02-28,175.0,0,0.021957453785447667
2000-02-29,174.00999450683594,0,-0.005657174246651797
2000-03-01,175.50999450683594,0,0.008620194513833335
2000-03-02,171.60000610351562,0,-0.022277867504394533
2000-03-03,173.1999969482422,0,0.009323955639962911
2000-03-06,170.10000610351562,0,-0.017898330827643916
2000-03-07,155.0,0,-0.08877134369017248
2000-03-08,156.74000549316406,0,0.011225841891381094
2000-03-09,156.6699981689453,0,-0.0004466461768868335
2000-03-10,151.14999389648438,0,-0.035233320590892125
2000-03-13,153.0800018310547,0,0.01276882575259708
2000-03-14,150.5500030517578,0,-0.016527297811827046
2000-03-15,162.4199981689453,0,0.07884420376336165
