Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,204.22999572753906,204.22999572753906,204.22999572753906,204.22999572753906,204.22999572753906,0
2000-01-04,201.1300048828125,201.1300048828125,201.1300048828125,201.1300048828125,201.1300048828125,0
2000-01-05,201.83999633789062,201.83999633789062,201.83999633789062,201.83999633789062,201.83999633789062,0
2000-01-06,204.3800048828125,204.3800048828125,204.3800048828125,204.3800048828125,204.3800048828125,0
2000-01-07,212.8800048828125,212.8800048828125,212.8800048828125,212.8800048828125,212.8800048828125,0
2000-01-10,210.58999633789062,210.58999633789062,210.58999633789062,210.58999633789062,210.58999633789062,0
2000-01-11,212.75999450683594,212.75999450683594,212.75999450683594,212.75999450683594,212.75999450683594,0
2000-01-12,213.42999267578125,213.42999267578125,213.42999267578125,213.42999267578125,213.42999267578125,0
2000-01-13,212.24000549316406,212.24000549316406,212.24000549316406,212.24000549316406,212.24000549316406,0
2000-01-14,211.10000610351562,211.10000610351562,211.10000610351562,211.10000610351562,211.10000610351562,0
2000-01-18,211.75,211.75,211.75,211.75,211.75,0
2000-01-19,210.61000061035156,210.61000061035156,210.61000061035156,210.61000061035156,210.61000061035156,0
2000-01-20,207.4600067138672,207.4600067138672,207.4600067138672,207.4600067138672,207.4600067138672,0
2000-01-21,203.8699951171875,203.8699951171875,203.8699951171875,203.8699951171875,203.8699951171875,0
2000-01-24,200.8000030517578,200.8000030517578,200.8000030517578,200.8000030517578,200.8000030517578,0
2000-01-25,197.83999633789062,197.83999633789062,197.83999633789062,197.83999633789062,197.83999633789062,0
2000-01-26,197.7899932861328,197.7899932861328,197.7899932861328,197.7899932861328,197.7899932861328,0
2000-01-27,196.55999755859375,196.55999755859375,196.55999755859375,196.55999755859375,196.55999755859375,0
2000-01-28,191.97999572753906,191.97999572753906,191.97999572753906,191.97999572753906,191.97999572753906,0
2000-01-31,193.8699951171875,193.8699951171875,193.8699951171875,193.8699951171875,193.8699951171875,0
2000-02-01,193.77999877929688,193.77999877929688,193.77999877929688,193.77999877929688,193.77999877929688,0
2000-02-02,192.27000427246094,192.27000427246094,192.27000427246094,192.27000427246094,192.27000427246094,0
2000-02-03,191.64999389648438,191.64999389648438,191.64999389648438,191.64999389648438,191.64999389648438,0
2000-02-04,189.0,189.0,189.0,189.0,189.0,0
2000-02-07,187.99000549316406,187.99000549316406,187.99000549316406,187.99000549316406,187.99000549316406,0
2000-02-08,189.89999389648438,189.89999389648438,189.89999389648438,189.89999389648438,189.89999389648438,0
2000-02-09,188.35000610351562,188.35000610351562,188.35000610351562,188.35000610351562,188.35000610351562,0
2000-02-10,186.50999450683594,186.50999450683594,186.50999450683594,186.50999450683594,186.50999450683594,0
2000-02-11,184.50999450683594,184.50999450683594,184.50999450683594,184.50999450683594,184.50999450683594,0
2000-02-14,182.33999633789062,182.33999633789062,182.33999633789062,182.33999633789062,182.33999633789062,0
2000-02-15,186.27999877929688,186.27999877929688,186.27999877929688,186.27999877929688,186.27999877929688,0
2000-02-16,183.80999755859375,183.80999755859375,183.80999755859375,183.80999755859375,183.80999755859375,0
2000-02-17,183.02000427246094,183.02000427246094,183.02000427246094,183.02000427246094,183.02000427246094,0
2000-02-18,180.0800018310547,180.0800018310547,180.0800018310547,180.0800018310547,180.0800018310547,0
2000-02-22,182.89999389648438,182.89999389648438,182.89999389648438,182.89999389648438,182.89999389648438,0
2000-02-23,179.80999755859375,179.80999755859375,179.80999755859375,179.80999755859375,179.80999755859375,0
2000-02-24,174.92999267578125,174.92999267578125,174.92999267578125,174.92999267578125,174.92999267578125,0
2000-02-25,171.24000549316406,171.24000549316406,171.24000549316406,171.24000549316406,171.24000549316406,0
2000-02-28,175.0,175.0,175.0,175.0,175.0,0
2000-02-29,174.00999450683594,174.00999450683594,174.00999450683594,174.00999450683594,174.00999450683594,0
2000-03-01,175.50999450683594,175.50999450683594,175.50999450683594,175.50999450683594,175.50999450683594,0
2000-03-02,171.60000610351562,171.60000610351562,171.60000610351562,171.60000610351562,171.60000610351562,0
2000-03-03,173.1999969482422,173.1999969482422,173.1999969482422,173.1999969482422,173.1999969482422,0
2000-03-06,170.10000610351562,170.10000610351562,170.10000610351562,170.10000610351562,170.10000610351562,0
2000-03-07,155.0,155.0,155.0,155.0,155.0,0
2000-03-08,156.74000549316406,156.74000549316406,156.74000549316406,156.74000549316406,156.74000549316406,0
2000-03-09,156.6699981689453,156.6699981689453,156.6699981689453,156.6699981689453,156.6699981689453,0
2000-03-10,151.14999389648438,151.14999389648438,151.14999389648438,151.14999389648438,151.14999389648438,0
